0.000000    -3.200000    -2.800000     2.800000     3.200000
0.002002    -3.199964    -2.799956     2.799956     3.199964
0.004004    -3.199858    -2.799826     2.799826     3.199858
0.006006    -3.199680    -2.799608     2.799608     3.199680
0.008008    -3.199430    -2.799304     2.799304     3.199430
0.010010    -3.199110    -2.798912     2.798912     3.199110
0.012012    -3.198718    -2.798434     2.798434     3.198718
0.014014    -3.198256    -2.797868     2.797868     3.198256
0.016016    -3.197722    -2.797216     2.797216     3.197722
0.018018    -3.197117    -2.796477     2.796477     3.197117
0.020020    -3.196440    -2.795651     2.795651     3.196440
0.022022    -3.195693    -2.794738     2.794738     3.195693
0.024024    -3.194874    -2.793739     2.793739     3.194874
0.026026    -3.193984    -2.792653     2.792653     3.193984
0.028028    -3.193024    -2.791480     2.791480     3.193024
0.030030    -3.191992    -2.790221     2.790221     3.191992
0.032032    -3.190889    -2.788875     2.788875     3.190889
0.034034    -3.189714    -2.787443     2.787443     3.189714
0.036036    -3.188469    -2.785925     2.785925     3.188469
0.038038    -3.187153    -2.784321     2.784321     3.187153
0.040040    -3.185766    -2.782630     2.782630     3.185766
0.042042    -3.184308    -2.780854     2.780854     3.184308
0.044044    -3.182778    -2.778991     2.778991     3.182778
0.046046    -3.181178    -2.777043     2.777043     3.181178
0.048048    -3.179507    -2.775010     2.775010     3.179507
0.050050    -3.177765    -2.772891     2.772891     3.177765
0.052052    -3.175952    -2.770686     2.770686     3.175952
0.054054    -3.174068    -2.768396     2.768396     3.174068
0.056056    -3.172114    -2.766021     2.766021     3.172114
0.058058    -3.170088    -2.763562     2.763562     3.170088
0.060060    -3.167992    -2.761017     2.761017     3.167992
0.062062    -3.165825    -2.758387     2.758387     3.165825
0.064064    -3.163588    -2.755674     2.755674     3.163588
0.066066    -3.161279    -2.752875     2.752875     3.161279
0.068068    -3.158901    -2.749993     2.749993     3.158901
0.070070    -3.156451    -2.747026     2.747026     3.156451
0.072072    -3.153931    -2.743976     2.743976     3.153931
0.074074    -3.151341    -2.740842     2.740842     3.151341
0.076076    -3.148680    -2.737625     2.737625     3.148680
0.078078    -3.145949    -2.734324     2.734324     3.145949
