0.022961    -16.157708    -16.157708    -10.000000    -10.000000    -5.701099    -5.701099    -3.000000    -3.000000    -1.961205    -1.961205    -1.253133    -1.253133     0.000000     0.000000     0.000000     0.000000     1.912618     1.912618     14.459428     14.459428
0.023959    -16.086602    -16.086602    -10.000000    -10.000000    -5.760574    -5.760574    -3.000000    -3.000000    -1.956527    -1.956527    -1.253271    -1.253271    -0.000000    -0.000000     0.000000     0.000000     1.908749     1.908749     14.387651     14.387651
0.024958    -16.012687    -16.012687    -10.000000    -10.000000    -5.822101    -5.822101    -3.000000    -3.000000    -1.951611    -1.951611    -1.253416    -1.253416     0.000000     0.000000     0.000000     0.000000     1.904677     1.904677     14.313036     14.313036
0.025956    -15.935992    -15.935992    -10.000000    -10.000000    -5.885624    -5.885624    -3.000000    -3.000000    -1.946451    -1.946451    -1.253568    -1.253568    -0.000000    -0.000000     0.000000     0.000000     1.900398     1.900398     14.235613     14.235613
0.026954    -15.856544    -15.856544    -10.000000    -10.000000    -5.951083    -5.951083    -3.000000    -3.000000    -1.941043    -1.941043    -1.253726    -1.253726    -0.000000    -0.000000     0.000000     0.000000     1.895905     1.895905     14.155408     14.155408
0.027952    -15.774374    -15.774374    -10.000000    -10.000000    -6.018418    -6.018418    -3.000000    -3.000000    -1.935379    -1.935379    -1.253892    -1.253892    -0.000000    -0.000000    -0.000000    -0.000000     1.891192     1.891192     14.072452     14.072452
0.028951    -15.689512    -15.689512    -10.000000    -10.000000    -6.087566    -6.087566    -3.000000    -3.000000    -1.929454    -1.929454    -1.254064    -1.254064     0.000000     0.000000     0.000000     0.000000     1.886254     1.886254     13.986777     13.986777
0.029949    -15.601991    -15.601991    -10.000000    -10.000000    -6.158464    -6.158464    -3.000000    -3.000000    -1.923262    -1.923262    -1.254245    -1.254245    -0.000000    -0.000000     0.000000     0.000000     1.881083     1.881083     13.898414     13.898414
0.030947    -15.511843    -15.511843    -10.000000    -10.000000    -6.231047    -6.231047    -3.000000    -3.000000    -1.916794    -1.916794    -1.254432    -1.254432     0.000000     0.000000     0.000000     0.000000     1.875672     1.875672     13.807397     13.807397
0.031946    -15.419104    -15.419104    -10.000000    -10.000000    -6.305247    -6.305247    -3.000000    -3.000000    -1.910044    -1.910044    -1.254627    -1.254627    -0.000000    -0.000000     0.000000     0.000000     1.870015     1.870015     13.713761     13.713761
0.032944    -15.323809    -15.323809    -10.000000    -10.000000    -6.380997    -6.380997    -3.000000    -3.000000    -1.903005    -1.903005    -1.254829    -1.254829    -0.000000    -0.000000    -0.000000    -0.000000     1.864102     1.864102     13.617541     13.617541
0.033942    -15.225995    -15.225995    -10.000000    -10.000000    -6.458226    -6.458226    -3.000000    -3.000000    -1.895667    -1.895667    -1.255040    -1.255040    -0.000000    -0.000000     0.000000     0.000000     1.857926     1.857926     13.518776     13.518776
0.034941    -15.125701    -15.125701    -10.000000    -10.000000    -6.536865    -6.536865    -3.000000    -3.000000    -1.888023    -1.888023    -1.255257    -1.255257    -0.000000    -0.000000     0.000000     0.000000     1.851478     1.851478     13.417504     13.417504
0.035939    -15.022965    -15.022965    -10.000000    -10.000000    -6.616840    -6.616840    -3.000000    -3.000000    -1.880063    -1.880063    -1.255483    -1.255483     0.000000     0.000000     0.000000     0.000000     1.844747     1.844747     13.313765     13.313765
0.036937    -14.917829    -14.917829    -10.000000    -10.000000    -6.698080    -6.698080    -3.000000    -3.000000    -1.871779    -1.871779    -1.255717    -1.255717    -0.000000    -0.000000     0.000000     0.000000     1.837724     1.837724     13.207600     13.207600
0.037936    -14.810335    -14.810335    -10.000000    -10.000000    -6.780510    -6.780510    -3.000000    -3.000000    -1.863159    -1.863159    -1.255958    -1.255958    -0.000000    -0.000000    -0.000000    -0.000000     1.830399     1.830399     13.099053     13.099053
0.038934    -14.700526    -14.700526    -10.000000    -10.000000    -6.864054    -6.864054    -3.000000    -3.000000    -1.854194    -1.854194    -1.256207    -1.256207     0.000000     0.000000     0.000000     0.000000     1.822760     1.822760     12.988167     12.988167
0.039932    -14.588446    -14.588446    -10.000000    -10.000000    -6.948638    -6.948638    -3.000000    -3.000000    -1.844872    -1.844872    -1.256465    -1.256465    -0.000000    -0.000000     0.000000     0.000000     1.814795     1.814795     12.874989     12.874989
0.040930    -14.474143    -14.474143    -10.000000    -10.000000    -7.034184    -7.034184    -3.000000    -3.000000    -1.835183    -1.835183    -1.256729    -1.256729    -0.000000    -0.000000    -0.000000    -0.000000     1.806491     1.806491     12.759565     12.759565
0.041929    -14.357663    -14.357663    -10.000000    -10.000000    -7.120615    -7.120615    -3.000000    -3.000000    -1.825114    -1.825114    -1.257002    -1.257002    -0.000000    -0.000000     0.000000     0.000000     1.797836     1.797836     12.641944     12.641944
0.042927    -14.239055    -14.239055    -10.000000    -10.000000    -7.207853    -7.207853    -3.000000    -3.000000    -1.814653    -1.814653    -1.257281    -1.257281    -0.000000    -0.000000     0.000000     0.000000     1.788814     1.788814     12.522176     12.522176
0.043925    -14.118370    -14.118370    -10.000000    -10.000000    -7.295820    -7.295820    -3.000000    -3.000000    -1.803787    -1.803787    -1.257568    -1.257568    -0.000000    -0.000000     0.000000     0.000000     1.779411     1.779411     12.400314     12.400314
0.044924    -13.995660    -13.995660    -10.000000    -10.000000    -7.384436    -7.384436    -3.000000    -3.000000    -1.792501    -1.792501    -1.257862    -1.257862    -0.000000    -0.000000     0.000000     0.000000     1.769612     1.769612     12.276410     12.276410
0.045922    -13.870976    -13.870976    -10.000000    -10.000000    -7.473623    -7.473623    -3.000000    -3.000000    -1.780782    -1.780782    -1.258161    -1.258161     0.000000     0.000000     0.000000     0.000000     1.759398     1.759398     12.150521     12.150521
0.046920    -13.744376    -13.744376    -10.000000    -10.000000    -7.563300    -7.563300    -3.000000    -3.000000    -1.768615    -1.768615    -1.258466    -1.258466    -0.000000    -0.000000     0.000000     0.000000     1.748753     1.748753     12.022703     12.022703
0.047919    -13.615914    -13.615914    -10.000000    -10.000000    -7.653388    -7.653388    -3.000000    -3.000000    -1.755983    -1.755983    -1.258774    -1.258774    -0.000000    -0.000000    -0.000000    -0.000000     1.737657     1.737657     11.893015     11.893015
