0.052923    -3.172155    -3.001528    -0.963720    -0.422376    -0.241763    -0.112480     0.112480     0.241763     0.422376     0.963720     3.001528     3.172155
0.053712    -3.171143    -3.000516    -0.966699    -0.426905    -0.246304    -0.115472     0.115472     0.246304     0.426905     0.966699     3.000516     3.171143
0.054502    -3.170115    -2.999490    -0.969705    -0.431437    -0.250848    -0.118490     0.118490     0.250848     0.431437     0.969705     2.999490     3.170115
0.055292    -3.169073    -2.998448    -0.972735    -0.435971    -0.255394    -0.121533     0.121533     0.255394     0.435971     0.972735     2.998448     3.169073
0.056082    -3.168017    -2.997393    -0.975790    -0.440507    -0.259942    -0.124601     0.124601     0.259942     0.440507     0.975790     2.997393     3.168017
0.056872    -3.166945    -2.996322    -0.978869    -0.445044    -0.264492    -0.127693     0.127693     0.264492     0.445044     0.978869     2.996322     3.166945
0.057662    -3.165860    -2.995237    -0.981972    -0.449583    -0.269043    -0.130809     0.130809     0.269043     0.449583     0.981972     2.995237     3.165860
0.058452    -3.164759    -2.994137    -0.985098    -0.454123    -0.273596    -0.133949     0.133949     0.273596     0.454123     0.985098     2.994137     3.164759
0.059242    -3.163644    -2.993023    -0.988246    -0.458664    -0.278149    -0.137111     0.137111     0.278149     0.458664     0.988246     2.993023     3.163644
0.060032    -3.162514    -2.991894    -0.991417    -0.463205    -0.282704    -0.140296     0.140296     0.282704     0.463205     0.991417     2.991894     3.162514
0.060821    -3.161370    -2.990751    -0.994610    -0.467747    -0.287260    -0.143503     0.143503     0.287260     0.467747     0.994610     2.990751     3.161370
0.061611    -3.160211    -2.989593    -0.997824    -0.472290    -0.291816    -0.146731     0.146731     0.291816     0.472290     0.997824     2.989593     3.160211
0.062401    -3.159038    -2.988421    -1.001058    -0.476833    -0.296372    -0.149981     0.149981     0.296372     0.476833     1.001058     2.988421     3.159038
0.063191    -3.157850    -2.987234    -1.004313    -0.481376    -0.300929    -0.153251     0.153251     0.300929     0.481376     1.004313     2.987234     3.157850
0.063981    -3.156648    -2.986033    -1.007589    -0.485919    -0.305486    -0.156541     0.156541     0.305486     0.485919     1.007589     2.986033     3.156648
0.064771    -3.155432    -2.984817    -1.010883    -0.490461    -0.310043    -0.159851     0.159851     0.310043     0.490461     1.010883     2.984817     3.155432
0.065561    -3.154200    -2.983587    -1.014197    -0.495004    -0.314600    -0.163180     0.163180     0.314600     0.495004     1.014197     2.983587     3.154200
0.066351    -3.152955    -2.982343    -1.017530    -0.499546    -0.319157    -0.166529     0.166529     0.319157     0.499546     1.017530     2.982343     3.152955
0.067141    -3.151695    -2.981084    -1.020881    -0.504087    -0.323713    -0.169896     0.169896     0.323713     0.504087     1.020881     2.981084     3.151695
0.067930    -3.150421    -2.979811    -1.024250    -0.508628    -0.328269    -0.173281     0.173281     0.328269     0.508628     1.024250     2.979811     3.150421
0.068720    -3.149132    -2.978524    -1.027636    -0.513167    -0.332824    -0.176684     0.176684     0.332824     0.513167     1.027636     2.978524     3.149132
0.069510    -3.147829    -2.977222    -1.031040    -0.517706    -0.337378    -0.180104     0.180104     0.337378     0.517706     1.031040     2.977222     3.147829
0.070300    -3.146511    -2.975906    -1.034460    -0.522244    -0.341931    -0.183542     0.183542     0.341931     0.522244     1.034460     2.975906     3.146511
0.071090    -3.145180    -2.974575    -1.037897    -0.526780    -0.346484    -0.186996     0.186996     0.346484     0.526780     1.037897     2.974575     3.145180
0.071880    -3.143834    -2.973231    -1.041350    -0.531316    -0.351035    -0.190466     0.190466     0.351035     0.531316     1.041350     2.973231     3.143834
0.072670    -3.142473    -2.971872    -1.044818    -0.535850    -0.355585    -0.193952     0.193952     0.355585     0.535850     1.044818     2.971872     3.142473
0.073460    -3.141099    -2.970499    -1.048302    -0.540382    -0.360134    -0.197454     0.197454     0.360134     0.540382     1.048302     2.970499     3.141099
0.074250    -3.139710    -2.969112    -1.051801    -0.544912    -0.364681    -0.200971     0.200971     0.364681     0.544912     1.051801     2.969112     3.139710
0.075039    -3.138307    -2.967710    -1.055315    -0.549441    -0.369227    -0.204503     0.204503     0.369227     0.549441     1.055315     2.967710     3.138307
0.075829    -3.136890    -2.966295    -1.058842    -0.553969    -0.373771    -0.208050     0.208050     0.373771     0.553969     1.058842     2.966295     3.136890
0.076619    -3.135459    -2.964865    -1.062384    -0.558494    -0.378314    -0.211610     0.211610     0.378314     0.558494     1.062384     2.964865     3.135459
0.077409    -3.134013    -2.963421    -1.065939    -0.563017    -0.382854    -0.215185     0.215185     0.382854     0.563017     1.065939     2.963421     3.134013
0.078199    -3.132553    -2.961963    -1.069508    -0.567538    -0.387393    -0.218773     0.218773     0.387393     0.567538     1.069508     2.961963     3.132553
0.078989    -3.131080    -2.960492    -1.073090    -0.572057    -0.391930    -0.222374     0.222374     0.391930     0.572057     1.073090     2.960492     3.131080
0.079779    -3.129592    -2.959006    -1.076684    -0.576573    -0.396464    -0.225989     0.225989     0.396464     0.576573     1.076684     2.959006     3.129592
0.080569    -3.128090    -2.957506    -1.080291    -0.581088    -0.400997    -0.229616     0.229616     0.400997     0.581088     1.080291     2.957506     3.128090
0.081359    -3.126574    -2.955992    -1.083909    -0.585599    -0.405527    -0.233255     0.233255     0.405527     0.585599     1.083909     2.955992     3.126574
0.082148    -3.125044    -2.954464    -1.087540    -0.590109    -0.410055    -0.236906     0.236906     0.410055     0.590109     1.087540     2.954464     3.125044
0.082938    -3.123500    -2.952922    -1.091182    -0.594615    -0.414581    -0.240569     0.240569     0.414581     0.594615     1.091182     2.952922     3.123500
0.083728    -3.121943    -2.951366    -1.094835    -0.599119    -0.419104    -0.244244     0.244244     0.419104     0.599119     1.094835     2.951366     3.121943
0.084518    -3.120371    -2.949797    -1.098499    -0.603620    -0.423624    -0.247929     0.247929     0.423624     0.603620     1.098499     2.949797     3.120371
0.085308    -3.118785    -2.948214    -1.102174    -0.608118    -0.428142    -0.251626     0.251626     0.428142     0.608118     1.102174     2.948214     3.118785
0.086098    -3.117185    -2.946616    -1.105859    -0.612614    -0.432657    -0.255333     0.255333     0.432657     0.612614     1.105859     2.946616     3.117185
0.086888    -3.115572    -2.945005    -1.109554    -0.617106    -0.437169    -0.259051     0.259051     0.437169     0.617106     1.109554     2.945005     3.115572
0.087678    -3.113945    -2.943380    -1.113259    -0.621595    -0.441679    -0.262779     0.262779     0.441679     0.621595     1.113259     2.943380     3.113945
0.088468    -3.112304    -2.941742    -1.116974    -0.626081    -0.446185    -0.266516     0.266516     0.446185     0.626081     1.116974     2.941742     3.112304
0.089258    -3.110649    -2.940090    -1.120698    -0.630564    -0.450689    -0.270264     0.270264     0.450689     0.630564     1.120698     2.940090     3.110649
0.090047    -3.108980    -2.938424    -1.124431    -0.635043    -0.455189    -0.274020     0.274020     0.455189     0.635043     1.124431     2.938424     3.108980
0.090837    -3.107298    -2.936744    -1.128173    -0.639520    -0.459686    -0.277786     0.277786     0.459686     0.639520     1.128173     2.936744     3.107298
